TimeSt,City,Country,Latitude,Longitude,Province,_ID,distance,label
2017-06-21 12:38:10.250,North Bay,CA,46.29240,-79.43830,ON,5063003,35.077713354616996,POI3
2017-06-21 12:43:45.430,Calgary,CA,51.13870,-114.20150,AB,5141396,6.308218322844988,POI1
2017-06-21 12:47:57.040,Cornwall,CA,45.02380,-74.74910,ON,5199204,1.6475025350169954,POI3
2017-06-21 13:01:57.490,Sudbury,CA,46.52130,-80.94700,ON,4574143,55.478148820817054,POI3
2017-06-21 13:07:19.870,Orléans,CA,45.47230,-75.48030,ON,4648492,3.666885954417004,POI3
2017-06-21 13:17:19.937,Calgary,CA,50.96660,-114.08260,AB,4781104,7.010414929444993,POI1
2017-06-21 13:20:56.647,York,CA,43.70300,-79.51200,ON,5591200,38.662042032217,POI3
2017-06-21 13:26:45.930,Edmonton,CA,53.53397,-113.46337,AB,4892432,6.489153049998347E-4,POI1
2017-06-21 13:55:51.803,York,CA,43.70300,-79.51200,ON,5310780,38.662042032217,POI3
2017-06-21 13:59:39.297,Edmonton,CA,53.58950,-113.44670,AB,5363171,0.003401402044999313,POI1
2017-06-21 14:06:57.337,Milton,CA,43.51520,-79.88020,ON,4640188,43.894575891017034,POI3
2017-06-21 14:14:47.860,Eckville,CA,52.34160,-114.36600,AB,4742525,2.225849888245004,POI1
2017-06-21 14:21:06.640,Edmonton,CA,53.41040,-113.51700,AB,5595677,0.019410241044998562,POI1
2017-06-21 14:21:07.020,Calgary,CA,51.12280,-113.92341,AB,5592799,6.064267897665005,POI1
2017-06-21 14:51:31.723,Calgary,CA,51.02720,-114.03490,AB,5247806,6.646778042644981,POI1
2017-06-21 15:11:00.717,Ottawa,CA,45.35780,-75.70950,ON,5476023,4.621329303817029,POI3
2017-06-21 15:21:40.163,Peterborough,CA,44.33110,-78.33310,ON,4832750,24.142372889617025,POI3
2017-06-21 16:22:41.983,Edmonton,CA,53.56360,-113.55100,AB,5611561,0.004563560245001219,POI1
2017-06-21 16:37:34.407,Vancouver,CA,49.26235,-123.07829,BC,5052398,110.36821870262503,POI1
2017-06-21 16:41:02.297,Cambridge,CA,43.36530,-80.30660,ON,5099943,50.085119568017056,POI3
2017-06-21 17:09:32.217,Edmonton,CA,53.47950,-113.39560,AB,5459101,0.01256862684499793,POI1
2017-06-21 17:30:37.700,Barrie,CA,44.33030,-79.72680,ON,4937868,39.37442570841698,POI3
2017-06-21 17:32:00.760,Edmonton,CA,53.41976,-113.53055,AB,4965435,0.017987203505001128,POI1
2017-06-21 17:32:52.423,Leduc,CA,53.26680,-113.55200,AB,4980036,0.08243710344499809,POI1
2017-06-21 18:34:57.167,Calgary,CA,51.04995,-114.16647,AB,5018143,6.694500812784986,POI1
2017-06-21 18:38:10.023,Ajax,CA,43.84890,-79.05290,ON,5063336,32.903830546816934,POI3
2017-06-21 18:38:13.550,Calgary,CA,50.95738,-114.22057,AB,5064650,7.241802078264984,POI1
2017-06-21 18:59:31.890,Saskatoon,CA,52.09910,-106.64940,SK,5362269,48.8294654620449,POI1
2017-06-21 19:08:55.223,Edmonton,CA,53.44624,-113.44116,AB,5451271,0.01197224680499853,POI1
2017-06-21 19:13:32.363,Okotoks,CA,50.73620,-113.96950,AB,4724105,8.129944083845004,POI1
2017-06-21 19:22:10.263,Winnipeg,CA,49.94290,-97.16510,MB,5608103,279.3466272352449,POI1
2017-06-21 19:28:23.813,Calgary,CA,51.04860,-113.96800,AB,4910409,6.470421414244992,POI1
2017-06-21 19:28:54.240,Saskatoon,CA,52.12250,-106.72488,SK,4914910,47.735974536204914,POI1
2017-06-21 19:44:18.603,Calgary,CA,51.12640,-114.14190,AB,5150149,6.285826153845019,POI1
2017-06-21 20:02:13.113,Toronto,CA,43.65870,-79.39660,ON,5392387,37.46612095081707,POI3
2017-06-21 20:02:52.770,Bowmanville,CA,43.90800,-78.70700,ON,5401201,29.033432782216934,POI3
2017-06-21 20:11:30.180,Saskatoon,CA,52.14180,-106.70200,SK,5483291,47.99129365344492,POI1
2017-06-21 20:33:32.800,Beaumont,CA,53.35450,-113.41400,AB,4989411,0.041882005644997104,POI1
2017-06-21 20:40:31.650,Toronto,CA,43.70710,-79.39780,ON,5093158,37.30212680601706,POI3
2017-06-21 21:20:26.520,Edmonton,CA,53.42490,-113.59500,AB,4816649,0.026644744045000168,POI1
2017-06-21 21:52:56.980,Thornhill,CA,43.83950,-79.38310,ON,5266780,36.667931162416984,POI3
2017-06-21 22:01:07.973,Toronto,CA,43.66060,-79.46350,ON,5381858,38.243652109416956,POI3
2017-06-21 22:12:30.300,Trois-Rivières,CA,46.36270,-72.62390,QC,4711845,1.5949980584169852,POI3
2017-06-21 22:18:24.990,Toronto,CA,43.79180,-79.23650,ON,4796242,35.14660643581707,POI3
2017-06-21 22:18:40.227,Markham,CA,43.84360,-79.27410,ON,4798679,35.39791294661705,POI3
2017-06-21 22:20:23.750,Courtice,CA,43.87200,-78.75000,ON,4814382,29.594883006217003,POI3
2017-06-21 22:27:19.483,Ancaster,CA,43.20800,-79.96520,ON,4897629,46.30233262861695,POI3
2017-06-21 00:00:02.573,Nepean,CA,45.27780,-75.75630,ON,5368841,4.856761537416986,POI3
2017-06-21 00:21:49.557,Brampton,CA,43.68400,-79.77160,ON,4834807,41.886053833417094,POI3
2017-06-21 00:46:51.733,Oshawa,CA,43.88600,-78.87220,ON,5187958,30.830785968617064,POI3
2017-06-21 01:08:55.500,Thunder Bay,CA,48.37380,-89.27790,ON,4669768,254.99792685261716,POI3
2017-06-21 01:22:14.280,Calgary,CA,51.01958,-114.20021,AB,4839818,6.894117823145003,POI1
2017-06-21 01:22:38.020,Calgary,CA,51.11772,-113.94481,AB,5611170,6.108105605585002,POI1
2017-06-21 01:44:28.230,Edmonton,CA,53.46530,-113.38600,AB,5153524,0.016486342444999243,POI1
2017-06-21 01:52:46.700,Montreal,CA,45.65000,-73.48330,QC,5263918,0.023322373817000166,POI3
2017-06-21 01:55:50.843,Toronto,CA,43.63940,-79.38390,ON,5311131,37.390467159816964,POI3
2017-06-21 03:20:58.270,Calgary,CA,51.08108,-114.06459,AB,4823824,6.411728186304987,POI1
2017-06-21 03:22:47.227,Brampton,CA,43.76873,-79.67093,ON,4845038,40.34253217303699,POI3
2017-06-21 03:44:28.807,Richmond Hill,CA,43.86690,-79.44140,ON,5154104,37.258171204817025,POI3
2017-06-21 03:50:51.553,Red Deer,CA,52.24680,-113.78800,AB,5236106,1.779719335444993,POI1
2017-06-21 04:09:59.620,Kingston,CA,44.26470,-76.55040,ON,5462764,10.486370620416984,POI3
2017-06-21 04:19:42.727,Calgary,CA,51.06210,-114.11590,AB,5579089,6.567698048044983,POI1
2017-06-21 04:44:43.093,Guelph,CA,43.57760,-80.22010,ON,5157218,48.05597616661704,POI3
2017-06-21 05:00:17.657,Toronto,CA,43.64140,-79.41510,ON,5372393,37.74695114621696,POI3
2017-06-21 05:11:46.560,Rimouski,CA,48.42729,-68.54842,QC,4703754,33.61921574773707,POI3
2017-06-21 05:12:46.010,Thornhill,CA,43.81370,-79.45380,ON,5494399,37.58292769521702,POI3
2017-06-21 05:53:08.333,Thornhill,CA,43.83950,-79.38310,ON,5269444,36.667931162416984,POI3
2017-06-21 05:56:31.350,Calgary,CA,51.11880,-113.94710,AB,5325131,6.104969138644996,POI1
2017-06-21 07:06:18.010,Kitchener,CA,43.43810,-80.50990,ON,4632645,52.55850699721704,POI3
2017-06-21 07:31:30.973,Calgary,CA,51.05240,-114.03800,AB,4956552,6.523871585044995,POI1
2017-06-21 07:49:22.177,Kingston,CA,44.23281,-76.49216,ON,5219115,10.22332630525699,POI3
2017-06-21 07:51:22.813,Calgary,CA,51.07990,-114.08100,AB,5245252,6.436814526044985,POI1
2017-06-21 07:58:32.417,Sudbury,CA,46.50800,-80.98700,ON,5345374,56.04381254221695,POI3
2017-06-21 08:00:02.710,Windsor,CA,42.29570,-82.95990,ON,4519477,98.65152421641712,POI3
2017-06-21 08:34:00.587,Scarborough,CA,43.80000,-79.30600,ON,4997016,35.91133089421699,POI3
2017-06-21 09:09:10.290,Calgary,CA,51.07990,-114.08100,AB,5456252,6.436814526044985,POI1
2017-06-21 09:44:05.377,Thornhill,CA,43.83950,-79.38310,ON,5146778,36.667931162416984,POI3
2017-06-21 09:51:16.960,Calgary,CA,51.13152,-114.20930,AB,5243846,6.354067890964984,POI1
2017-06-21 10:09:31.020,Calgary,CA,50.90930,-114.10280,AB,5458760,7.333838024044985,POI1
2017-06-21 10:19:52.263,Vancouver,CA,49.25770,-123.13200,BC,4809659,111.4413969528452,POI1
2017-06-21 10:21:50.010,Edmonton,CA,53.50827,-113.61797,AB,4834616,0.018922542305001122,POI1
2017-06-21 10:26:59.847,Edmonton,CA,53.44218,-113.44523,AB,4894165,0.012453870184999154,POI1
2017-06-21 10:45:06.030,Mississauga,CA,43.57690,-79.62830,ON,5160615,40.53316118361695,POI3
2017-06-21 10:56:05.150,Calgary,CA,51.03810,-114.11800,AB,5318656,6.690160371244986,POI1
2017-06-21 11:11:35.763,Campbell River,CA,49.96747,-125.20926,BC,5484554,150.24813409048514,POI1
2017-06-21 11:47:41.890,Richmond Hill,CA,43.84280,-79.42390,ON,5196623,37.133178042617054,POI3
2017-06-21 11:52:30.343,Toronto,CA,43.70680,-79.39910,ON,5260245,37.31837992101705,POI3
2017-06-21 12:09:33.107,Mississauga,CA,43.53550,-79.69150,ON,4677139,41.46616463121707,POI3
2017-06-21 12:31:08.417,Toronto,CA,43.64418,-79.40155,ON,4946050,37.57817844427701,POI3
2017-06-21 12:35:59.820,Edmonton,CA,53.53140,-113.58200,AB,5030779,0.009485207044999966,POI1
2017-06-21 13:04:28.840,Mississauga,CA,43.57690,-79.62830,ON,4604636,40.53316118361695,POI3
2017-06-21 13:11:29.197,Toronto,CA,43.71454,-79.39692,ON,4698572,37.26491881673694,POI3
2017-06-21 13:16:38.817,Calgary,CA,50.90930,-114.10280,AB,5536008,7.333838024044985,POI1
2017-06-21 13:24:32.633,Calgary,CA,50.90020,-114.09400,AB,4866727,7.371128891844995,POI1
2017-06-21 13:26:35.437,Edmonton,CA,53.44870,-113.40200,AB,4890700,0.016511198844997722,POI1
2017-06-21 13:35:30.923,Moncton,CA,46.11830,-64.73380,NB,5025159,3.0515027879410104,POI4
2017-06-21 13:49:52.117,Edmonton,CA,53.54813,-113.59428,AB,5225016,0.011786087485000889,POI1
2017-06-21 13:55:04.143,Etobicoke,CA,43.66510,-79.52940,ON,5297175,39.008553245216945,POI3
2017-06-21 14:05:40.217,Markham,CA,43.89710,-79.28170,ON,5426218,35.30804660881701,POI3
2017-06-21 14:20:50.597,Edmonton,CA,53.51351,-113.59869,AB,5589886,0.013825537585002545,POI1
2017-06-21 14:27:32.790,Edmonton,CA,53.44144,-113.43615,AB,4901335,0.013426317584998942,POI1
2017-06-21 15:13:01.223,Calgary,CA,51.08180,-113.95900,AB,5498198,6.297085417444989,POI1
2017-06-21 15:14:01.643,Winnipeg,CA,49.83784,-97.08087,MB,5509837,282.8712519974246,POI1
2017-06-21 15:17:34.693,Edmonton,CA,53.47390,-113.48300,AB,4785375,0.005229994044999441,POI1
2017-06-21 16:03:28.350,Timmins,CA,48.47294,-81.33115,ON,5404790,69.00741841459694,POI3
2017-06-21 16:12:18.560,Edmonton,CA,53.45640,-113.52100,AB,4709169,0.009301805044999573,POI1
2017-06-21 16:12:55.597,Saskatoon,CA,52.12250,-106.72488,SK,5496663,47.735974536204914,POI1
2017-06-21 16:14:42.997,Edmonton,CA,53.53140,-113.58200,AB,4741565,0.009485207044999966,POI1
2017-06-21 16:16:23.337,Edmonton,CA,53.40541,-113.43071,AB,4765134,0.02284017362499697,POI1
2017-06-21 16:17:23.557,Ottawa,CA,45.32440,-75.60480,ON,4781557,4.195506856616994,POI3
2017-06-21 16:32:26.777,Toronto,CA,43.67960,-79.43430,ON,4971745,37.82973404901692,POI3
2017-06-21 17:21:59.740,Sydney,CA,46.13560,-60.17880,NS,4836824,10.155984329940978,POI4
2017-06-21 17:22:22.430,Kanata,CA,45.33870,-75.90010,ON,4841036,5.48137379281698,POI3
2017-06-21 18:00:36.890,Fort Mcmurray,CA,56.73770,-111.43800,AB,4530606,14.37909742484496,POI1
2017-06-21 18:02:23.500,Calgary,CA,51.08230,-113.95780,AB,4579468,6.2934869020450135,POI1
2017-06-21 18:18:24.697,Woodbridge,CA,43.79230,-79.55240,ON,5560106,38.827276403617084,POI3
2017-06-21 18:36:54.763,Calgary,CA,51.02420,-114.10040,AB,5042219,6.738131840644982,POI1
2017-06-21 18:46:27.317,Burlington,CA,43.33170,-79.80660,ON,5183273,43.74057783681705,POI3
2017-06-21 18:58:59.240,Toronto,CA,43.63000,-79.47700,ON,5349907,38.517897546217036,POI3
2017-06-21 19:05:19.600,Airdrie,CA,51.28890,-114.01500,AB,4616909,5.375376808045003,POI1
2017-06-21 19:09:17.060,Winnipeg,CA,49.86065,-97.15985,MB,5457359,280.1175239387446,POI1
2017-06-21 19:13:02.990,Toronto,CA,43.67960,-79.43430,ON,5498644,37.82973404901692,POI3
2017-06-21 19:48:29.120,Calgary,CA,51.03921,-113.97842,AB,5209521,6.527572894445005,POI1
2017-06-21 20:06:45.377,W Vancouver,CA,49.21128,-123.10659,BC,4638406,111.35211547550502,POI1
2017-06-21 20:09:59.250,Calgary,CA,51.06242,-114.03719,AB,5462890,6.473102879944972,POI1
2017-06-21 21:01:52.753,Barrie,CA,44.33030,-79.72680,ON,4570193,39.37442570841698,POI3
2017-06-21 21:05:25.197,Vancouver,CA,49.24345,-123.07394,BC,5425522,110.44706788052494,POI1
2017-06-21 21:11:48.327,Norquay,CA,51.97019,-102.07701,SK,5486385,132.64268681270482,POI1
2017-06-21 21:12:48.300,Calgary,CA,51.05710,-114.07700,AB,4715838,6.545050013244999,POI1
2017-06-21 21:14:01.623,Calgary,CA,51.08205,-113.95841,AB,4732301,6.29529519066498,POI1
2017-06-21 21:17:39.690,Fort Frances,CA,48.62170,-93.35970,ON,4786763,401.4000497980172,POI3
2017-06-21 21:20:30.983,Regina,CA,50.43300,-104.59400,SK,4817239,88.75474229664498,POI1
2017-06-21 21:23:48.560,Sainte-Thérèse,CA,45.63780,-73.84140,QC,4858931,0.08932764261699717,POI3
2017-06-21 21:38:14.793,Calgary,CA,51.08873,-113.95179,AB,5064910,6.256204804105002,POI1
2017-06-21 21:54:18.860,Ottawa,CA,45.37610,-75.64311,ON,5283358,4.335464941236975,POI3
2017-06-21 22:00:17.607,Mississauga,CA,43.60460,-79.67290,ON,5371704,40.968934666216995,POI3
2017-06-21 22:00:37.683,Oshawa,CA,43.89029,-78.81588,ON,4530051,30.222254953657078,POI3
2017-06-21 22:21:22.270,Ottawa,CA,45.44550,-75.68940,ON,5599253,4.514521262017031,POI3
2017-06-21 22:45:52.550,Calgary,CA,51.02325,-114.00238,AB,5173490,6.632033278205007,POI1
2017-06-21 22:51:04.160,Calgary,CA,50.97112,-114.01158,AB,5240647,6.907381067924991,POI1
2017-06-21 22:53:28.610,Newmarket,CA,44.04600,-79.48700,ON,5273400,37.235437738216945,POI3
2017-06-21 00:03:23.790,Burlington,CA,43.39300,-79.81370,ON,4592793,43.564516820616966,POI3
2017-06-21 00:07:32.423,Dartmouth,CA,44.67610,-63.57990,NS,4653153,0.42163231614100105,POI4
2017-06-21 00:16:34.057,Scarborough,CA,43.83150,-79.25990,ON,4767302,35.27675994001703,POI3
2017-06-21 00:17:04.433,Calgary,CA,51.06300,-113.88900,AB,5539450,6.328741816644975,POI1
2017-06-21 00:44:12.883,Edmonton,CA,53.45830,-113.56900,AB,5148985,0.014653836445000734,POI1
2017-06-21 00:54:29.280,Toronto,CA,43.66660,-79.38230,ON,5286867,37.270199099017006,POI3
2017-06-21 00:55:34.093,Brampton,CA,43.78800,-79.73700,ON,5305998,41.08641430221695,POI3
2017-06-21 01:01:49.953,Newmarket,CA,44.05420,-79.45310,ON,4561783,36.81101169981708,POI3
2017-06-21 01:11:09.017,Sudbury,CA,46.52130,-80.94700,ON,4695534,55.478148820817054,POI3
2017-06-21 01:16:29.830,London,CA,42.95290,-81.32390,ON,4766640,66.78300870681693,POI3
2017-06-21 01:17:52.537,Calgary,CA,51.04529,-114.15784,AB,5551486,6.706112244364976,POI1
2017-06-21 01:25:32.317,York,CA,43.70300,-79.51200,ON,4877051,38.662042032217,POI3
2017-06-21 01:45:05.700,Saskatoon,CA,52.14770,-106.57200,SK,5161569,49.75542777284486,POI1
2017-06-21 02:04:37.787,Ottawa,CA,45.32440,-75.60480,ON,5418207,4.195506856616994,POI3
2017-06-21 02:07:30.530,Calgary,CA,51.15810,-113.93800,AB,5443423,5.9074085312450055,POI1
2017-06-21 02:07:47.900,Markham,CA,43.83410,-79.33020,ON,4655467,36.073479084817066,POI3
2017-06-21 02:10:59.043,Scarborough,CA,43.83597,-79.22787,ON,4694037,34.897946391996946,POI3
2017-06-21 02:11:15.623,Mississauga,CA,43.57690,-79.62830,ON,5478146,40.53316118361695,POI3
2017-06-21 02:35:29.773,Calgary,CA,51.01960,-114.20029,AB,5025375,6.894131082625003,POI1
2017-06-21 02:59:21.107,Belleisle Creek,CA,45.72980,-65.72080,NB,5358532,6.44549200194099,POI4
2017-06-21 03:20:50.247,North York,CA,43.76770,-79.41260,ON,5590139,37.258717860816986,POI3
2017-06-21 03:21:14.077,Calgary,CA,51.02330,-114.07100,AB,4826809,6.707394190444995,POI1
2017-06-21 03:32:55.153,Calgary,CA,51.11516,-114.08176,AB,4979704,6.265042026724982,POI1
2017-06-21 04:23:06.030,St Thomas,CA,42.77455,-81.18478,ON,4848864,65.59188601977706,POI3
2017-06-21 05:01:32.943,London,CA,43.00610,-81.29620,ON,4551850,66.08350714081698,POI3
2017-06-21 05:37:49.380,Edmonton,CA,53.51290,-113.62300,AB,5057214,0.01994864804500269,POI1
2017-06-21 06:02:12.820,Saint-Hubert,CA,45.49550,-73.46368,QC,4577490,0.011157018977000315,POI3
2017-06-21 06:43:12.717,Toronto,CA,43.64831,-79.41759,ON,5132304,37.75014872811704,POI3
2017-06-21 06:44:35.717,Brantford,CA,43.15080,-80.20940,ON,5155618,49.75527482461705,POI3
2017-06-21 06:52:30.383,Scarborough,CA,43.72950,-79.26290,ON,5259245,35.666122512017026,POI3
2017-06-21 06:55:57.727,Saint-Jérôme,CA,45.89330,-74.13670,QC,5313926,0.46381042921701154,POI3
2017-06-21 07:11:33.530,Winnipeg,CA,49.86654,-97.12965,MB,5484115,281.0611386741848,POI1
2017-06-21 07:18:08.080,Ottawa,CA,45.35780,-75.70950,ON,5555973,4.621329303817029,POI3
2017-06-21 07:20:19.950,Outremont,CA,45.52180,-73.60310,QC,5583804,0.0013746590169999265,POI3
2017-06-21 07:41:57.620,Hammonds Plains,CA,44.75101,-63.82204,NS,5113248,0.5717928471209991,POI4
2017-06-21 07:42:12.657,Cambridge,CA,43.33000,-80.28790,ON,5118492,49.98685463301692,POI3
2017-06-21 08:13:49.190,Saint-Hubert,CA,45.49865,-73.42221,QC,4729159,0.02121050103699764,POI3
2017-06-21 08:19:55.480,Lower Sackville,CA,44.78700,-63.70070,NS,5580740,0.4106919657409971,POI4
2017-06-21 08:24:03.273,Montréal,CA,45.49780,-73.57980,QC,4861019,7.575994170001584E-4,POI3
2017-06-21 08:30:53.737,Toronto,CA,43.64770,-79.41740,ON,4943769,37.75021099041701,POI3
2017-06-21 09:01:41.737,Thornhill,CA,43.83950,-79.38310,ON,4558856,36.667931162416984,POI3
2017-06-21 09:20:50.750,Edmonton,CA,53.48290,-113.49900,AB,5590365,0.004178700044999559,POI1
2017-06-21 09:27:55.400,Calgary,CA,51.04750,-114.06800,AB,4904187,6.5823704716449924,POI1
2017-06-21 09:33:23.047,Calgary,CA,51.08760,-114.02140,AB,4985990,6.331489757044983,POI1
2017-06-21 09:36:25.710,Calgary,CA,50.89571,-114.04659,AB,5035691,7.339481761584979,POI1
2017-06-21 09:53:12.437,Saskatoon,CA,52.09272,-106.85268,SK,5270549,46.10991354872482,POI1
2017-06-21 10:16:26.677,Brampton,CA,43.68400,-79.77160,ON,4766447,41.886053833417094,POI3
2017-06-21 10:35:06.880,Winnipeg,CA,49.89360,-97.00100,MB,5021342,285.0877007402446,POI1
2017-06-21 10:56:45.030,Sechelt,CA,49.48600,-123.75100,BC,5326473,121.86064211864523,POI1
2017-06-21 11:13:17.887,Toronto,CA,35.77552,51.32807,ON,5502522,13213.4661269945,POI4
2017-06-21 11:17:55.363,Milton,CA,43.51520,-79.88020,ON,5554546,43.894575891017034,POI3
2017-06-21 11:25:01.940,Calgary,CA,51.14670,-114.31330,AB,4871937,6.44230736844498,POI1
2017-06-21 11:52:46.857,Edmonton,CA,53.53190,-113.56100,AB,5264724,0.005868518045001919,POI1
2017-06-21 11:59:03.093,Calgary,CA,51.08230,-113.95780,AB,5351066,6.2934869020450135,POI1
2017-06-21 12:00:23.450,Mississauga,CA,43.61920,-79.65380,ON,5374235,40.680252726217056,POI3
2017-06-21 12:04:32.137,Saskatoon,CA,52.12250,-106.72488,SK,5414875,47.735974536204914,POI1
2017-06-21 12:04:36.400,Fort Mcmurray,CA,56.72977,-111.38587,AB,5417330,14.544756880105018,POI1
2017-06-21 12:08:21.340,Vancouver,CA,49.26490,-123.11600,BC,4662475,111.07127035604512,POI1
2017-06-21 12:15:02.210,Vancouver,CA,49.26540,-123.19400,BC,5518450,112.57539483504515,POI1
2017-06-21 12:30:37.373,Etobicoke,CA,43.63810,-79.57870,ON,4936861,39.69995417481697,POI3
2017-06-21 12:33:06.240,North York,CA,43.78700,-79.41690,ON,4983058,37.24168773501699,POI3
2017-06-21 12:44:23.717,Edmonton,CA,53.59720,-113.53800,AB,5152353,0.005336101845000713,POI1
2017-06-21 13:01:21.653,Barrie,CA,44.33030,-79.72680,ON,4541117,39.37442570841698,POI3
2017-06-21 13:01:22.180,Fort Erie,CA,42.90520,-78.93650,ON,4543899,35.687713178616946,POI3
2017-06-21 13:06:12.970,Montréal-Nord,CA,45.60960,-73.62510,QC,4630361,0.011228870617001091,POI3
2017-06-21 13:39:46.357,Mississauga,CA,43.60360,-79.64840,ON,5084534,40.674133050216945,POI3
2017-06-21 14:30:22.240,Aurora,CA,44.01464,-79.44974,ON,4931122,36.88912981477707,POI3
2017-06-21 15:01:29.187,Calgary,CA,51.11880,-113.94710,AB,5385907,6.104969138644996,POI1
2017-06-21 15:27:04.357,Nepean,CA,45.27780,-75.75630,ON,4895966,4.856761537416986,POI3
2017-06-21 15:55:37.443,Calgary,CA,51.03810,-114.11800,AB,5307781,6.690160371244986,POI1
2017-06-21 16:01:59.880,Pembroke,CA,45.82700,-77.11160,ON,4573603,12.664360619416978,POI3
2017-06-21 16:17:15.707,Mississauga,CA,43.57380,-79.71930,ON,4780345,41.656843345417066,POI3
2017-06-21 16:17:24.847,Barrie,CA,44.33030,-79.72680,ON,4782352,39.37442570841698,POI3
2017-06-21 16:20:29.193,Edmonton,CA,53.44217,-113.44520,AB,4817405,0.012458381164999434,POI1
2017-06-21 17:01:43.320,Forestburg,CA,52.58018,-112.05463,AB,4558784,2.98118954298497,POI1
2017-06-21 17:07:32.400,Calgary,CA,51.04750,-114.06800,AB,4652219,6.5823704716449924,POI1
2017-06-21 17:19:19.920,Moose Jaw,CA,50.38870,-105.53300,SK,4805852,73.21557593084486,POI1
2017-06-21 17:33:37.450,Calgary,CA,51.10944,-114.32471,AB,4991164,6.641519201104992,POI1
2017-06-21 17:37:17.843,Mississauga,CA,43.56370,-79.72020,ON,5048388,41.70736820801708,POI3
2017-06-21 18:00:36.720,Calgary,CA,51.07000,-114.02970,AB,4530595,6.427302021044996,POI1
2017-06-21 18:01:23.490,Petrolia,CA,42.88487,-82.47824,ON,5385723,86.380092054737,POI3
2017-06-21 18:22:43.650,Toronto,CA,43.66764,-79.31539,ON,4843274,36.492484614076936,POI3
2017-06-21 18:37:56.547,Calgary,CA,51.04027,-114.06842,AB,5059359,6.619042749204999,POI1
2017-06-21 18:39:13.947,Vancouver,CA,49.25945,-123.12657,BC,5077676,111.32166141698511,POI1
2017-06-21 18:44:20.457,Toronto,CA,43.72640,-79.39780,ON,5150678,37.232458476617055,POI3
2017-06-21 19:04:04.983,Mississauga,CA,43.56340,-79.65090,ON,5408723,40.860376751816915,POI3
2017-06-21 19:17:38.833,Winnipeg,CA,49.82453,-97.15191,MB,4786165,280.64438842274467,POI1
2017-06-21 19:20:50.567,Edmonton,CA,53.48290,-113.49900,AB,5589857,0.004178700044999559,POI1
2017-06-21 19:39:00.707,Saint Catharines,CA,43.20627,-79.24278,ON,5075257,37.58644598241694,POI3
2017-06-21 19:45:43.683,Saskatoon,CA,52.13165,-106.73417,SK,5171316,47.58447478938482,POI1
2017-06-21 20:01:38.867,Toronto,CA,43.65750,-79.37830,ON,5387310,37.257529228816956,POI3
2017-06-21 20:01:45.913,Calgary,CA,50.95738,-114.22057,AB,5388780,7.241802078264984,POI1
2017-06-21 20:02:05.010,York,CA,43.70300,-79.51200,ON,5390423,38.662042032217,POI3
2017-06-21 20:17:23.390,Edmonton,CA,53.61340,-113.54100,AB,4782463,0.00757460704500057,POI1
2017-06-21 20:18:17.270,Edmonton,CA,53.58879,-113.44653,AB,4794219,0.0033536737450003623,POI1
2017-06-21 20:56:17.360,Calgary,CA,51.06210,-114.11590,AB,5322379,6.567698048044983,POI1
2017-06-21 21:08:51.740,Etobicoke,CA,43.60680,-79.50630,ON,4668818,38.95344905541696,POI3
2017-06-21 21:23:18.700,Edmonton,CA,53.57743,-113.40328,AB,4851307,0.007776037284999917,POI1
2017-06-21 21:53:10.780,Edmonton,CA,53.54798,-113.59419,AB,5269683,0.011765990905000863,POI1
2017-06-21 22:01:36.600,Windsor,CA,42.26540,-83.02610,ON,4553474,100.09606522621701,POI3
2017-06-21 22:04:27.823,Toronto,CA,43.66309,-79.40324,ON,5414523,37.527257845176976,POI3
2017-06-21 22:05:32.173,Ottawa,CA,45.42980,-75.69310,ON,4618874,4.53288487501701,POI3
2017-06-21 22:06:27.867,Kitchener,CA,43.43810,-80.50990,ON,4633760,52.55850699721704,POI3
2017-06-21 22:10:17.793,Toronto,CA,43.70280,-79.38770,ON,5466502,37.200050380216936,POI3
2017-06-21 22:59:43.120,Edmonton,CA,53.49723,-113.63462,AB,5364292,0.024561870965000867,POI1
2017-06-21 00:04:10.527,Calgary,CA,51.03050,-114.14900,AB,4600962,6.768502241644977,POI1
2017-06-21 00:05:16.750,Thorold,CA,43.11236,-79.21945,ON,4615780,37.76580265183693,POI3
2017-06-21 00:09:25.777,Calgary,CA,50.88997,-113.95227,AB,5458384,7.273038342104998,POI1
2017-06-21 00:23:43.053,Spruce Grove,CA,53.40200,-113.83130,AB,4856511,0.14019998424500238,POI1
2017-06-21 00:24:49.510,Anjou,CA,45.60890,-73.54480,QC,4870736,0.008066685617000368,POI3
2017-06-21 00:41:17.740,Calgary,CA,51.08290,-114.09500,AB,5103508,6.43888937204498,POI1
2017-06-21 00:45:05.977,Barrie,CA,44.33030,-79.72680,ON,5160610,39.37442570841698,POI3
2017-06-21 01:00:52.300,Fort Mcmurray,CA,56.73770,-111.43800,AB,4534884,14.37909742484496,POI1
2017-06-21 01:01:39.200,Oshawa,CA,43.91560,-78.86320,ON,5388398,30.639402723817078,POI3
2017-06-21 01:02:28.103,Pickering,CA,43.85090,-79.07170,ON,5396080,33.10380360841707,POI3
2017-06-21 01:12:50.087,Montréal,CA,45.52791,-73.71184,QC,4716463,0.021301756816998963,POI3
2017-06-21 01:51:22.730,Calgary,CA,51.03780,-114.06500,AB,5245208,6.627454105445003,POI1
2017-06-21 02:38:34.077,Bradford,CA,44.11790,-79.60070,ON,5068233,38.38776953041705,POI3
